Node Name,Community,t-SNE X,t-SNE Y
AS605240,8,-13.17075,-13.89442
PFN1,1,28.148022,1.2325627
SORBS3,4,1.6979952,35.22414
CPT1A,1,29.694431,2.3752785
NOL6,3,5.818312,4.9589767
KIF22,8,-13.883331,-14.168286
TXNRD2,8,-17.08009,-15.332486
FEN1_3940,1,29.694431,2.3752785
Embelin,3,5.818312,4.9589767
NCSTN,8,-13.883331,-14.168286
SRP68,7,10.606955,-25.158129
CAB39,7,8.975168,-24.748348
CTDSPL2,1,30.971159,-0.7626673
STXBP2,3,5.818312,4.9589767
SEH1L,4,3.0460408,31.716824
ZNF185,6,-23.866217,7.9196954
CHST14,4,3.0460408,31.716824
PGRMC2,4,3.8479035,35.822636
NPC2,8,-16.508865,-16.782833
PSMB9,4,1.3561968,33.159035
STXBP1,8,-13.304702,-11.85434
TMEM205,1,31.461079,1.475186
HAUS3,1,29.694431,2.3752785
KDSR,6,-23.866217,7.9196954
MRPL48,8,-16.787428,-17.293158
NMNAT3,7,9.185683,-26.325819
AZGP1,1,33.39714,2.727324
GPX2,8,-16.577286,-14.415894
BTF3,7,10.606955,-25.158129
CHORDC1,7,7.341342,-22.762522
MFN2,7,10.079381,-26.295023
MRPS35,8,-13.884053,-13.573217
Piperlongumine,4,3.6777396,33.7389
SLC39A10,7,12.223414,-25.122896
CBLL1,1,29.694431,2.3752785
VDAC1,6,-19.86454,6.9411297
DHCR24,9,30.376236,29.66243
EML4,7,8.33935,-27.342134
HAUS5,1,28.148022,1.2325627
CDK5RAP1,4,3.6777396,33.7389
MK-1775,8,-13.658935,-15.481944
Dactinomycin,3,5.818312,4.9589767
RNPS1,8,-11.578834,-13.119825
MRPL11,6,-23.940716,11.243409
LIPA,3,5.818312,4.9589767
COTL1,4,3.6777396,33.7389
PDK1,7,10.208709,-23.82404
PPP1R14B,1,29.694431,2.3752785
Tubacin,6,-23.866217,7.9196954
CSNK2B,6,-27.039839,11.567205
ILVBL,1,29.694431,2.3752785
PDCD10,7,10.490726,-27.482845
CEP44,4,3.0460408,31.716824
SUCLG2,8,-13.109699,-16.076801
ZNRF2,1,31.461079,1.475186
ACTBL2,4,3.0460408,31.716824
MUC1,7,7.3137484,-25.448322
SESTD1,6,-19.87054,9.235798
LEF1,6,-27.702274,10.672962
CDA,1,31.461079,1.475186
Bleomycin (50 uM),4,1.6979952,35.22414
NIPSNAP3A,1,29.658754,0.42523578
MRPL46,4,3.8479035,35.822636
SYNJ2BP,1,30.971159,-0.7626673
GPD1L,1,31.461079,1.475186
XPNPEP3,7,8.975168,-24.748348
TAGLN3,6,-24.954067,6.8905897
OARD1,8,-12.376964,-16.008396
TWF2,4,1.6979952,35.22414
VAMP8,1,29.658754,0.42523578
XMD13-2,7,11.440006,-26.360397
NDUFB4,1,31.461079,1.475186
GLOD4,6,-21.99968,10.448097
AMPH,6,-24.897882,11.478053
SUGT1,7,10.079381,-26.295023
JNK-IN-8,6,-19.86454,6.9411297
USP48,6,-25.122017,10.450669
WDR13,4,1.3561968,33.159035
LUM,1,31.461079,1.475186
VPS37B,8,-10.950971,-16.567423
AZD1775,8,-13.114037,-14.633612
PBK,1,31.461079,1.475186
AHDC1,4,3.6777396,33.7389
TOMM5,6,-24.520708,7.305622
TRIOBP,4,3.6777396,33.7389
TOR3A,1,31.461079,1.475186
NAP1L1,7,8.975168,-24.748348
PFDN4,7,10.876489,-28.910572
IRF2BP1,6,-23.217918,10.006072
PTPRF,8,-12.006784,-13.999193
AKT inhibitor VIII,6,-24.665642,8.116407
NCOR2,4,1.3561968,33.159035
MYEF2,6,-24.520708,7.305622
TRIP12,4,3.0460408,31.716824
RAE1,8,-13.766919,-14.952757
XPR1,4,3.6777396,33.7389
CCDC124,7,8.975168,-24.748348
ADGRL2,6,-21.119371,11.884789
MECP2,9,30.376799,29.662691
MTAP,7,9.185683,-26.325819
KRT7,1,30.971159,-0.7626673
FBL,3,5.818312,4.9589767
MARCKSL1,6,-22.85866,8.577405
MED15,7,7.26232,-24.524055
DLG3,6,-21.154184,9.616738
ANTXR2,8,-15.931184,-16.986122
BRD7,6,-23.866217,7.9196954
ADD1,6,-24.466116,8.697863
RWDD1,6,-21.618168,11.022338
STX3,8,-17.388786,-17.985046
DBN1,1,28.148022,1.2325627
ALDOA,7,8.449422,-23.168524
VCP,7,9.185683,-26.325819
ADAM9,4,1.6979952,35.22414
DOHH,7,5.9134417,-24.384014
PKP3,1,31.461079,1.475186
CPS1,6,-25.912117,12.4876585
SPOUT1,3,5.818312,4.9589767
GLRX,3,5.818312,4.9589767
MAT2A,7,11.492656,-23.983461
TIPRL,6,-23.905592,6.900854
ALDH1A1,6,-23.940716,11.243409
PTK7,8,-14.135547,-16.862804
ATP5PB,1,29.246033,-1.5367322
PROCR,4,3.0460408,31.716824
PTPRA,7,12.223414,-25.122896
TST,1,31.461079,1.475186
EBNA1BP2,3,5.818312,4.9589767
BUD13,3,5.818312,4.9589767
TTK_3146,3,5.818312,4.9589767
Lapatinib,1,30.971159,-0.7626673
HNRNPR,6,-20.857597,5.637673
CTHRC1,8,-15.463839,-18.137115
TMEM65,6,-22.367323,7.1486425
SH3BGRL3,1,29.694431,2.3752785
DCTN4,3,5.818312,4.9589767
APOB,4,3.0460408,31.716824
MRE11,6,-22.125393,4.729687
PHLDA1,1,30.971159,-0.7626673
MAGEA4,7,7.26232,-24.524055
JAK1,4,1.3561968,33.159035
ENO2,6,-24.09587,4.554635
Tepotinib,3,5.818312,4.9589767
Tipifarnib,3,5.818312,4.9589767
MCL1,7,9.383503,-28.918146
SH2D4A,1,32.61124,-1.2257712
Bicalutamide,6,-25.266077,8.45304
Capivasertib,3,5.818312,4.9589767
Sepantronium bromide,9,30.376,29.662827
Idelalisib,8,-10.6935,-15.219547
TMED4,1,31.461079,1.475186
DHRS4,1,30.971159,-0.7626673
TPM4,4,1.3561968,33.159035
LLPH,4,3.6777396,33.7389
CXorf38,3,5.818312,4.9589767
POLD2,8,-14.58302,-13.383514
CAPS,7,9.185683,-26.325819
ARHGAP1,3,5.818312,4.9589767
RAF_9304,8,-16.36466,-16.324972
NUDT16,7,11.440006,-26.360397
MRPL50,4,3.0460408,31.716824
PPP1R9B,3,5.818312,4.9589767
CYC1,4,1.3561968,33.159035
PLXNB2,1,29.658754,0.42523578
PHF23,7,9.761072,-22.36084
ELF1,8,-15.194985,-18.890545
POR,1,29.658754,0.42523578
SPRYD4,1,31.535595,3.6769361
EIF3G,1,30.971159,-0.7626673
SORL1,6,-21.99968,10.448097
ARHGEF12,6,-27.812845,8.795903
UGDH,7,13.399517,-25.808056
EZR,6,-25.051474,12.1798
PEX11B,4,3.0460408,31.716824
EMC7,6,-24.775938,6.2345233
PDAP1,7,10.606955,-25.158129
LSS,4,1.3561968,33.159035
EMG1,3,5.818312,4.9589767
PTPMT1,7,11.859526,-28.340626
PSMA4,7,8.975168,-24.748348
CLTCL1,3,5.818312,4.9589767
MDC1,8,-13.913681,-19.039005
KIAA1217,1,29.694431,2.3752785
Kobe0065,4,1.3561968,33.159035
RAB30,7,10.490726,-27.482845
GXYLT1,6,-27.439842,6.6304474
TK1,2,-7.8728285,7.428121
TCP1,7,11.885436,-27.60234
ACAA1,6,-26.715712,5.586921
MTR,8,-15.229378,-15.221743
SUPT7L,6,-20.254246,9.863182
SELENOO,7,11.440006,-26.360397
NNT,8,-13.694469,-18.452286
PDK3,8,-13.817157,-17.655865
AAK1,8,-15.645676,-14.499069
AGK,8,-18.090443,-15.798325
FHL2,4,1.3561968,33.159035
PDXDC1,3,5.818312,4.9589767
TTC37,8,-14.453148,-14.9088545
CCDC43,6,-23.501343,9.545415
SARM1,4,3.0460408,31.716824
SHC1,8,-13.8715,-16.237377
LHPP,4,3.6777396,33.7389
MGAT5,6,-20.798141,6.340976
IDH3B,8,-12.633451,-13.295519
IRAK4_7891,4,1.3561968,33.159035
UBE2O,6,-21.179865,10.429757
NAT10,3,5.818312,4.9589767
INA,7,8.975168,-24.748348
F11R,7,9.185683,-26.325819
PRDX2,7,8.33935,-27.342134
VPS4B,7,8.975168,-24.748348
CDC34,1,33.39714,2.727324
FHL1,7,8.975168,-24.748348
LIMS1,4,1.6979952,35.22414
MRPS16,6,-23.866217,7.9196954
SUGP2,6,-22.621498,9.894341
NFU1,4,3.6777396,33.7389
IDH2,1,30.971159,-0.7626673
UQCRH,4,3.0460408,31.716824
FAF2,4,1.6979952,35.22414
PRRC2A,8,-13.817157,-17.655865
KRT6A,1,31.461079,1.475186
DERL1,4,3.0460408,31.716824
CRABP1,8,-11.710347,-17.493399
HIBCH,1,28.148022,1.2325627
MLH1,1,29.694431,2.3752785
MMAA,4,3.6777396,33.7389
RCOR3,8,-13.232619,-16.45552
ITGA11,4,3.0460408,31.716824
Deltarasin,6,-25.266077,8.45304
ZRANB2,6,-22.753511,8.995824
PSMB10,6,-22.25338,9.19968
PAPSS1,7,7.26232,-24.524055
RCC1,3,5.818312,4.9589767
ZFAND6,7,11.440006,-26.360397
SORD,6,-19.351778,7.914382
FBXL20,1,31.461079,1.475186
EHMT2,8,-13.696548,-14.89723
TIMMDC1,9,30.375559,29.66313
CACYBP,7,5.8195844,-25.902046
PAXX,4,3.8479035,35.822636
DHRS3,7,10.606955,-25.158129
VDAC2,7,8.975168,-24.748348
PML,4,1.6979952,35.22414
RMDN3,6,-24.775938,6.2345233
MYCBP2,6,-25.682028,9.090938
ADAM15,3,5.818312,4.9589767
NEK5,4,3.0460408,31.716824
SEC13,8,-14.453148,-14.9088545
SF3B6,3,5.818312,4.9589767
NOC2L,3,5.818312,4.9589767
SNTB2,4,3.0460408,31.716824
REXO2,1,30.971159,-0.7626673
MCM4,6,-27.103739,10.328658
NDUFB3,8,-11.184227,-13.794506
HADHB,8,-12.770259,-16.9902
GEMIN2,8,-14.453148,-14.9088545
DNTTIP2,3,5.818312,4.9589767
TOR1A,4,1.3561968,33.159035
ZMYND8,6,-23.910662,5.360715
SHTN1,6,-23.811909,10.463818
ANKFY1,1,31.461079,1.475186
BPGM,6,-23.169724,7.0830884
PELO,7,11.440006,-26.360397
THRAP3,3,5.818312,4.9589767
FKBP7,4,3.8479035,35.822636
PPP5C,6,-24.934616,9.702979
LOX,1,28.857784,3.8953197
SCRN2,7,11.492656,-23.983461
YWHAH,7,8.975168,-24.748348
RPS12,7,6.865561,-25.846622
CSK,8,-13.8715,-16.237377
CAV2,3,5.818312,4.9589767
APPL2,4,1.3561968,33.159035
PSMD2,7,11.492656,-23.983461
SARNP,6,-20.254246,9.863182
POP1,3,5.818312,4.9589767
MYH9,4,3.6777396,33.7389
SF3A1,3,5.818312,4.9589767
CGI1746,4,3.0460408,31.716824
MPHOSPH8,7,11.440006,-26.360397
PGAM5,4,3.0460408,31.716824
COPB2,3,5.818312,4.9589767
TAF15,6,-23.031555,7.848718
PRKD2,1,29.658754,0.42523578
MSL1,8,-13.566965,-16.91643
RPL35,7,5.8195844,-25.902046
A-196,6,-23.866217,7.9196954
OGFOD1,1,28.857784,3.8953197
HTRA2,1,28.148022,1.2325627
SLTM,4,1.3561968,33.159035
C8orf33,7,13.374474,-24.510973
RDH13,4,1.3561968,33.159035
Merestinib,3,5.818312,4.9589767
TGM2,8,-13.109699,-16.076801
LUC7L2,6,-24.19733,5.53958
UCK2,7,6.780987,-27.114393
SF3B1,3,5.818312,4.9589767
UTP15,3,5.818312,4.9589767
ATP5F1D,4,3.0460408,31.716824
TGFB2,7,8.127494,-26.01842
Pyridostatin,6,-21.548613,6.431877
DAZAP1,6,-26.01917,8.279865
UPP1,8,-15.229378,-15.221743
NFIB,6,-22.171627,8.579197
NCKAP1,4,1.3561968,33.159035
RTN4,4,3.0460408,31.716824
CAY10603,6,-25.682487,11.315032
VBP1,6,-27.567587,9.681767
DNAJC5,4,1.6979952,35.22414
RBM12B,3,5.818312,4.9589767
RPL13A,4,1.3561968,33.159035
RFX5,7,10.208709,-23.82404
CHIR-99021,4,1.6979952,35.22414
OTULIN,8,-12.7942095,-13.320471
RPS6KA3,8,-12.612751,-13.460521
RABL3,1,29.658754,0.42523578
PCBD2,7,12.158046,-22.5245
CNPY2,4,1.3561968,33.159035
PHF2,4,3.6777396,33.7389
MRPS14,8,-12.480328,-14.390664
MRPL55,1,31.461079,1.475186
COPS4,7,8.127494,-26.01842
SEPHS1,6,-26.260233,8.757456
CDCA7L,8,-13.883331,-14.168286
PARD6B,6,-20.857597,5.637673
AZD3514,6,-20.433128,7.658803
AURKB,1,29.658754,0.42523578
CDK12,1,31.461079,1.475186
KRT80,4,3.0460408,31.716824
SDF2,1,31.461079,1.475186
ZDHHC5,1,28.148022,1.2325627
SYTL2,8,-13.138913,-18.760502
YWHAZ,7,7.8588586,-28.659115
NSD2,6,-23.087297,9.411563
NUP155,7,10.606955,-25.158129
R428,6,-22.85866,8.577405
RBM25,8,-13.658935,-15.481944
IMPDH2,7,11.440006,-26.360397
PHYHIPL,3,5.818312,4.9589767
RAD23A,7,8.33935,-27.342134
DDX1,6,-23.075142,8.157754
CLASP2,7,8.127494,-26.01842
TBC1D1,4,3.0460408,31.716824
SBNO1,4,1.3561968,33.159035
CEP131,6,-22.134964,4.7200675
EDEM3,7,10.903719,-22.689518
Fenretinide,6,-24.386347,5.419633
PSMA1,7,5.9134417,-24.384014
UBA3,7,8.975168,-24.748348
NUP62,6,-27.996105,10.214147
NUBP2,3,5.818312,4.9589767
ITPA,7,11.492656,-23.983461
MICAL1,8,-16.577286,-14.415894
KLC4,4,3.6777396,33.7389
NUP58,4,3.0460408,31.716824
MPDZ,1,31.461079,1.475186
DNAJB4,4,3.0460408,31.716824
CIB1,9,30.37502,29.663195
SCAMP3,3,5.818312,4.9589767
NEXN,4,1.3561968,33.159035
NUDT2,4,1.6979952,35.22414
GPI,7,9.185683,-26.325819
MTREX,3,5.818312,4.9589767
ANP32B,7,10.079381,-26.295023
AKAP9,3,5.818312,4.9589767
SAAL1,1,29.694431,2.3752785
KRT5,1,31.461079,1.475186
Etoposide,8,-16.799553,-15.958781
PSAP,8,-15.229378,-15.221743
RBPMS,1,29.694431,2.3752785
ITIH2,6,-21.551262,8.074102
SF3B3,8,-16.29245,-16.38269
PTPRC,1,30.971159,-0.7626673
PABPN1,8,-12.7942095,-13.320471
TBC1D10A,7,10.903719,-22.689518
HNRNPUL2,7,8.33935,-27.342134
SPARC,7,11.492656,-23.983461
HDLBP,7,8.127494,-26.01842
THOC7,9,30.375998,29.66318
PALM3,4,3.6777396,33.7389
AZD7762,4,3.0460408,31.716824
TSPYL1,4,3.6777396,33.7389
DPH2,3,5.818312,4.9589767
MRPS33,8,-13.8715,-16.237377
COQ3,1,28.315573,-0.8294679
GOLGA5,1,29.658754,0.42523578
MIOS,4,1.3561968,33.159035
CDK1,1,31.461079,1.475186
HSPBP1,8,-18.090443,-15.798325
MTCH2,6,-22.25338,9.19968
TSSC4,7,10.606955,-25.158129
PLAUR,4,1.3561968,33.159035
FAT1,8,-13.265939,-13.683598
PIR,8,-13.8715,-16.237377
"eEF2K Inhibitor, A-484954",7,11.859526,-28.340626
MTMR14,7,10.606955,-25.158129
BLU9931,6,-23.25399,5.918857
ACADM,7,12.689264,-23.492851
ERP44,1,31.535595,3.6769361
TES,3,5.818312,4.9589767
SHMT2,1,31.461079,1.475186
SLMAP,1,31.535595,3.6769361
SLC9A3R2,4,3.0460408,31.716824
MTPAP,7,8.975168,-24.748348
GRB2,7,9.383503,-28.918146
NRGN,6,-23.26243,4.185939
GMDS,8,-14.135547,-16.862804
PD0325901,8,-16.508015,-13.279148
ZC3H18,1,31.461079,1.475186
TJP2,1,30.971159,-0.7626673
ORC1,9,30.376799,29.662691
SNCA,8,-12.770259,-16.9902
PMF1,3,5.818312,4.9589767
FUT8,7,10.606955,-25.158129
GDC0810,4,3.0460408,31.716824
RFC2,7,12.689264,-23.492851
POLR2E,4,3.0460408,31.716824
ABRAXAS2,8,-13.696548,-14.89723
TMEM70,6,-25.61772,7.1115375
NCBP3,8,-11.825322,-16.589722
SUPT5H,6,-24.667267,8.906919
MICU1,1,29.694431,2.3752785
TNFAIP2,1,31.461079,1.475186
Crizotinib,6,-22.463259,6.235179
Cymarine,7,12.223414,-25.122896
FUNDC2,1,29.694431,2.3752785
CNP,8,-12.694408,-15.1817465
HUWE1,6,-24.321663,9.243828
PIK3R4,8,-16.174465,-15.211972
HS1BP3,8,-13.658935,-15.481944
PGD,6,-23.940716,11.243409
SYNCRIP,7,6.780987,-27.114393
ZNF384,6,-27.310118,8.135255
TOMM70,1,31.461079,1.475186
POLR2G,8,-13.109699,-16.076801
ELOB,1,27.988224,-0.6708839
TMED10,1,31.535595,3.6769361
MLPH,8,-15.645676,-14.499069
TERF2,6,-23.25399,5.918857
Picolinici-acid,6,-19.351442,8.87684
Methotrexate,5,-13.447161,-2.5933728
EMC6,7,8.975168,-24.748348
NDRG1,4,3.6777396,33.7389
FKBP10,4,1.6979952,35.22414
DACH1,4,1.3561968,33.159035
UBA7,1,29.694431,2.3752785
EMC4,5,-13.446936,-2.5933878
ARSB,8,-15.229378,-15.221743
PON2,6,-24.665642,8.116407
EVL,7,12.689264,-23.492851
MAPK1,7,8.975168,-24.748348
MEX3A,6,-22.87247,11.946198
WDR5,6,-23.501343,9.545415
JUN,1,31.461079,1.475186
NUDCD2,1,29.658754,0.42523578
CASK,1,31.461079,1.475186
SLIRP,4,3.0460408,31.716824
TPP2,7,9.441234,-26.97911
UBE2I,6,-21.551262,8.074102
IMMT,8,-10.858531,-17.184883
SPTBN2,1,33.39714,2.727324
CELF1,8,-15.229378,-15.221743
RAB13,6,-26.877495,8.38828
CAV1,4,1.6979952,35.22414
L2HGDH,1,29.658754,0.42523578
CP-724714,1,33.246178,0.14463937
Serabelisib,1,28.148022,1.2325627
STOM,8,-15.075694,-16.964266
Epothilone B,3,5.818312,4.9589767
IL18,6,-24.321663,9.243828
GNAI2,4,1.6979952,35.22414
ECHDC3,1,28.857784,3.8953197
ILF3,8,-10.737022,-14.416862
BMS1,3,5.818312,4.9589767
GLIPR2,4,1.3561968,33.159035
MZB1,8,-14.50239,-16.601032
CBL,1,27.627367,2.929447
MCL1_8070,4,3.0460408,31.716824
ETFDH,3,5.818312,4.9589767
LSR,1,29.694431,2.3752785
HMGA1,8,-12.370919,-18.971071
ZC3H7A,8,-18.062971,-16.928957
NQO1,9,30.376,29.662827
NUP153,7,10.490726,-27.482845
ATL3,4,3.6777396,33.7389
PACSIN2,8,-18.090443,-15.798325
IMP3,3,5.818312,4.9589767
DNAJA3,4,3.0460408,31.716824
TM9SF4,6,-24.321663,9.243828
DPYSL3,3,5.818312,4.9589767
NUP98,7,8.975168,-24.748348
TRIM24,6,-19.86454,6.9411297
TLK2,6,-23.353535,12.578258
KANK1,8,-15.645676,-14.499069
GIT1,6,-21.416372,4.998452
ENY2,6,-19.351442,8.87684
FAHD1,1,31.461079,1.475186
SCFD1,6,-22.171627,8.579197
TIAL1,7,13.399517,-25.808056
TMEM245,7,10.606955,-25.158129
COL4A2,8,-17.648771,-13.580569
H6PD,9,30.375998,29.66318
FAM207A,7,10.490726,-27.482845
NUSAP1,8,-14.453148,-14.9088545
IL6ST,1,28.857784,3.8953197
KHSRP,1,31.461079,1.475186
GULP1,8,-15.33519,-16.133198
CST3,8,-13.114037,-14.633612
DRAP1,1,29.694431,2.3752785
ACOT9,4,3.6777396,33.7389
FBXO2,1,28.148022,1.2325627
KPNA3,7,6.5622926,-23.25364
MAPK14,8,-13.401004,-16.666647
BLMH,6,-25.397577,9.187097
ERK_5330,8,-14.719545,-16.670115
TIMM9,7,10.606955,-25.158129
LCL161,7,10.490726,-27.482845
C16orf87,1,31.461079,1.475186
MACROD1,6,-22.460592,8.090603
EHD1,4,3.6777396,33.7389
NRF1,6,-26.420624,9.355644
DNAJC3,7,10.606955,-25.158129
POLA2,1,30.971159,-0.7626673
GLUD1,1,29.694431,2.3752785
EIF3J,7,12.223414,-25.122896
GSK429286A,4,3.8479035,35.822636
MSRA,3,5.818312,4.9589767
DHRS7,1,29.658754,0.42523578
ZDHHC13,9,30.376,29.663538
TXNL1,6,-25.637932,7.72932
UQCRQ,1,31.535595,3.6769361
DDX24,3,5.818312,4.9589767
NTPCR,6,-19.874187,7.94496
Paclitaxel (0.005),6,-24.636284,10.802425
WIZ,8,-13.138913,-18.760502
RPL23,7,12.223414,-25.122896
PLEKHO2,8,-12.665406,-12.289496
MED24,3,5.818312,4.9589767
CZIB,1,33.39714,2.727324
ATP5PO,4,3.0460408,31.716824
EDC3,7,11.440006,-26.360397
MED20,7,8.33935,-27.342134
HMOX1,6,-20.254246,9.863182
ABI1,1,29.694431,2.3752785
GGCT,4,3.0460408,31.716824
MRPS2,7,7.26232,-24.524055
LTV1,1,31.461079,1.475186
VPS37C,4,3.0460408,31.716824
APIP,4,3.0460408,31.716824
SRRM1,5,-13.447704,-2.5933814
EIF3H,7,10.606955,-25.158129
SSRP1,7,10.876489,-28.910572
NFYB,4,3.0460408,31.716824
ACSL1,1,31.461079,1.475186
SLC25A1,1,31.461079,1.475186
FLNA,4,1.6979952,35.22414
CA3,4,3.6777396,33.7389
Trametinib,8,-15.391003,-13.023802
BDH2,6,-22.85866,8.577405
UBA6,1,29.658754,0.42523578
P4HA1,4,3.6777396,33.7389
PPP2CA,1,29.658754,0.42523578
CAMK2G,6,-25.64564,9.070483
ATP5PF,4,3.8479035,35.822636
MECR,8,-15.090882,-16.877878
TUBGCP2,6,-21.621046,9.205546
Lestaurtinib,4,1.3561968,33.159035
EXOC1,4,3.0460408,31.716824
WEHI-539,7,10.490726,-27.482845
PPP6C,8,-13.109699,-16.076801
PSMC1,7,8.975168,-24.748348
CSNK1A1,1,29.658754,0.42523578
KBTBD11,3,5.818312,4.9589767
RETSAT,8,-15.33519,-16.133198
PPOX,4,3.8479035,35.822636
SSR4,6,-22.463259,6.235179
IRF6,8,-12.770259,-16.9902
EGFR_7518,7,7.26232,-24.524055
TSC22D4,8,-14.451809,-19.510506
KIF2C,8,-14.719545,-16.670115
AKAP8,6,-23.135769,11.376106
THYN1,6,-24.667267,8.906919
ASH2L,6,-22.367323,7.1486425
TRPM4,1,29.658754,0.42523578
TIMM8B,4,3.8479035,35.822636
MTIF3,1,29.658754,0.42523578
SELENOH,7,8.33935,-27.342134
SH3BP1,8,-12.665569,-12.289238
HLA-B,8,-18.090443,-15.798325
ATP13A1,8,-11.6402,-15.5882635
PRCC,7,12.689264,-23.492851
SPATA5L1,1,28.857784,3.8953197
CMAS,1,30.971159,-0.7626673
ITGA4,9,30.376017,29.662949
NSC319726,4,1.6979952,35.22414
MAD2L1,6,-19.67082,8.47591
CDK12_8969,8,-16.256187,-12.3082905
A-770041,6,-25.04966,7.015666
ADGRE5,1,29.694431,2.3752785
OXA1L,6,-23.853613,9.68942
PPP1CB,7,8.33935,-27.342134
RB1,6,-21.686232,8.992836
CRYL1,8,-13.8715,-16.237377
AZD1332,4,3.6777396,33.7389
HMGB1,6,-23.092937,7.4853563
NUP107,7,8.975168,-24.748348
TAMM41,3,5.818312,4.9589767
SUN2,8,-13.8715,-16.237377
TRIM26,1,29.694431,2.3752785
PPP2R5D,8,-15.755216,-14.254279
MAOB,6,-25.665081,9.884298
SNX5,7,8.975168,-24.748348
MTA2,7,12.158046,-22.5245
SUMF2,1,28.148022,1.2325627
PLBD2,4,3.6777396,33.7389
AFAP1L2,6,-21.80424,5.5972033
ERAP1,7,9.397023,-27.48318
SLC39A6,1,33.246178,0.14463937
HEXIM1,8,-15.815536,-17.363512
SYNE3,3,5.818312,4.9589767
FOXK2,8,-16.787428,-17.293158
OAS3,4,3.8479035,35.822636
UBE3C,8,-14.630728,-17.592262
RCN2,4,1.3561968,33.159035
SCAF8,6,-24.321663,9.243828
SNRNP70,8,-14.719545,-16.670115
PRRC1,3,5.818312,4.9589767
SMARCA5,8,-14.592073,-12.781865
RUFY1,4,3.0460408,31.716824
BVD523,8,-14.505178,-13.940612
PPP1R2,7,10.079381,-26.295023
ACSS2,1,28.148022,1.2325627
TNKS1BP1,1,28.148022,1.2325627
GLT8D1,6,-21.154184,9.616738
GGCX,3,5.818312,4.9589767
CFDP1,6,-25.266077,8.45304
CKS2,4,3.8479035,35.822636
NDUFA7,8,-15.33519,-16.133198
SNX1,7,9.185683,-26.325819
TMF1,8,-13.8715,-16.237377
DNAJC11,3,5.818312,4.9589767
RMDN1,6,-22.157043,8.521978
PBXIP1,3,5.818312,4.9589767
ABCB10,8,-14.453148,-14.9088545
NDUFAF3,8,-13.313198,-18.22361
CAY10566,8,-18.37431,-14.853063
GRPEL2,6,-22.919758,9.178388
SMCHD1,4,3.8479035,35.822636
HEXB,8,-15.068668,-11.963478
FAR1,6,-25.128685,7.628366
WDR91,8,-17.388786,-17.985046
RPP25,8,-11.710347,-17.493399
ACAA2,6,-23.077377,8.119544
S63845,4,1.3561968,33.159035
DSG2,1,27.627367,2.929447
PPP1CC,1,29.694431,2.3752785
LIMD1,3,5.818312,4.9589767
EIF4A1,7,12.223414,-25.122896
CNOT7,1,29.658754,0.42523578
TGX221,6,-24.321663,9.243828
SMPD1,4,3.0460408,31.716824
SRPK1,4,3.6777396,33.7389
S100P,7,13.399517,-25.808056
SNX30,8,-15.088881,-14.556497
GSK690693,1,29.658754,0.42523578
PLX7904,8,-14.907088,-13.99634
EZH2,8,-15.33519,-16.133198
NAPRT,7,6.865561,-25.846622
HSPD1,4,1.3561968,33.159035
EIF6,6,-24.934616,9.702979
RPS4X,7,8.127494,-26.01842
PPP1R12A,4,3.6777396,33.7389
HNRNPAB,7,11.440006,-26.360397
WDR55,8,-16.073214,-17.819054
PRDX4,9,30.37502,29.663195
SUMF1,8,-14.907088,-13.99634
NFASC,1,31.461079,1.475186
ICL1100013,6,-26.247818,7.417196
NAPG,7,6.780987,-27.114393
TCF3,8,-15.363534,-17.139421
ERO1A,6,-27.158733,6.2055306
NT5DC3,8,-15.33519,-16.133198
ITPRID2,8,-16.577286,-14.415894
PPIE,7,11.492656,-23.983461
EMC1,6,-24.586658,12.925446
ERO1B,3,5.818312,4.9589767
RPRD1B,6,-20.563204,7.046629
EEA1,4,3.0460408,31.716824
ABT1,1,29.246033,-1.5367322
CCDC90B,4,3.0460408,31.716824
UFD1,7,8.975168,-24.748348
PTPN1,4,3.0460408,31.716824
DPYSL2,6,-24.250154,10.1676445
TRIM21,3,5.818312,4.9589767
CHD3,8,-16.256187,-12.3082905
POLR1D,8,-13.883331,-14.168286
Rucaparib,1,28.148022,1.2325627
DPF2,6,-25.266077,8.45304
M6PR,8,-11.184227,-13.794506
RPL36,7,10.606955,-25.158129
CPNE3,3,5.818312,4.9589767
HEATR3,4,3.6777396,33.7389
EXOC7,3,5.818312,4.9589767
BPTF,8,-13.845747,-18.607237
RAP1GDS1,3,5.818312,4.9589767
FDPS,6,-23.933916,9.700838
PLSCR3,1,28.148022,1.2325627
CSE1L,7,8.33935,-27.342134
LPCAT4,1,33.246178,0.14463937
MFN1,1,31.461079,1.475186
KU-60019,4,1.6979952,35.22414
PODXL2,6,-23.192726,6.331974
CIAO2A,4,3.0460408,31.716824
RNF181,8,-18.362305,-14.803052
TOMM22,4,3.0460408,31.716824
ETFB,8,-16.174465,-15.211972
LAMTOR3,8,-16.464277,-16.211485
REXO4,3,5.818312,4.9589767
PTGR1,9,30.375137,29.66308
LZTFL1,1,28.698076,-1.0559508
ARHGAP15,3,5.818312,4.9589767
RBM17,8,-17.813393,-14.240395
ATP6V1C1,8,-13.1195,-14.514354
KIF11,1,28.857784,3.8953197
ACTN1,4,1.3561968,33.159035
THOC1,8,-14.453148,-14.9088545
ABHD11,4,3.8479035,35.822636
NPEPPS,1,31.535595,3.6769361
